Mes de facturaciÛn;Provincia;¡rea;Edad;Sexo;N∫ envases;Importe
2026-05-31;LeÛn;El Bierzo;17;Hombre;299;2883.34
2026-05-31;LeÛn;El Bierzo;18;Hombre;256;4102.04
2026-05-31;LeÛn;El Bierzo;25;Mujer;392;3784.08
2026-05-31;LeÛn;El Bierzo;28;Mujer;448;5804.87
2026-05-31;LeÛn;El Bierzo;29;Mujer;436;4845.16
2026-05-31;LeÛn;El Bierzo;3;Hombre;246;1750.62
2026-05-31;LeÛn;El Bierzo;33;Mujer;589;6727.16
2026-05-31;LeÛn;El Bierzo;34;Mujer;704;7037.15
2026-05-31;LeÛn;El Bierzo;35;Hombre;331;6595.93
2026-05-31;LeÛn;El Bierzo;35;Mujer;807;9088.51
2026-05-31;LeÛn;El Bierzo;37;Hombre;447;6014.04
2026-05-31;LeÛn;El Bierzo;37;Mujer;796;10542.55
2026-05-31;LeÛn;El Bierzo;39;Mujer;1043;13973.44
2026-05-31;LeÛn;El Bierzo;4;Hombre;186;1255.32
2026-05-31;LeÛn;El Bierzo;40;Hombre;659;9768.25
2026-05-31;LeÛn;El Bierzo;41;Hombre;752;14881.38
2026-05-31;LeÛn;El Bierzo;41;Mujer;1185;14915.27
2026-05-31;LeÛn;El Bierzo;42;Hombre;831;12401.55
2026-05-31;LeÛn;El Bierzo;42;Mujer;1367;15973.63
2026-05-31;LeÛn;El Bierzo;43;Hombre;813;15093.19
2026-05-31;LeÛn;El Bierzo;44;Hombre;811;15453.35
2026-05-31;LeÛn;El Bierzo;48;Hombre;1187;18524.41
2026-05-31;LeÛn;El Bierzo;49;Mujer;1900;23711.26
2026-05-31;LeÛn;El Bierzo;50;Mujer;1862;23811.14
2026-05-31;LeÛn;El Bierzo;52;Hombre;1414;22935.49
2026-05-31;LeÛn;El Bierzo;53;Mujer;2240;27349.1
2026-05-31;LeÛn;El Bierzo;54;Hombre;1848;33787.51
2026-05-31;LeÛn;El Bierzo;54;Mujer;2317;30190.21
2026-05-31;LeÛn;El Bierzo;56;Hombre;2184;38714.13
2026-05-31;LeÛn;El Bierzo;56;Mujer;2790;38875.15
2026-05-31;LeÛn;El Bierzo;57;Hombre;2127;34781.23
2026-05-31;LeÛn;El Bierzo;58;Hombre;2659;44173.69
2026-05-31;LeÛn;El Bierzo;59;Hombre;2576;46120.54
2026-05-31;LeÛn;El Bierzo;6;Hombre;210;1336.63
2026-05-31;LeÛn;El Bierzo;60;Mujer;3568;50022.36
2026-05-31;LeÛn;El Bierzo;65;Mujer;4265;62621.27
2026-05-31;LeÛn;El Bierzo;67;Hombre;4542;78415.17
2026-05-31;LeÛn;El Bierzo;68;Mujer;4579;67116.93
2026-05-31;LeÛn;El Bierzo;7;Hombre;246;3226.33
2026-05-31;LeÛn;El Bierzo;7;Mujer;197;2027.0
2026-05-31;LeÛn;El Bierzo;73;Hombre;3821;72457.89
2026-05-31;LeÛn;El Bierzo;75;Hombre;3702;68271.97
2026-05-31;LeÛn;El Bierzo;76;Mujer;3409;48404.78
2026-05-31;LeÛn;El Bierzo;78;Hombre;3431;65352.09
2026-05-31;LeÛn;El Bierzo;79;Hombre;2743;51208.09
2026-05-31;LeÛn;El Bierzo;80;Hombre;3340;61073.17
2026-05-31;LeÛn;El Bierzo;81;Hombre;3128;56432.04
2026-05-31;LeÛn;El Bierzo;83;Hombre;2542;45677.16
2026-05-31;LeÛn;El Bierzo;83;Mujer;3903;57778.76
2026-05-31;LeÛn;El Bierzo;88;Hombre;1555;27249.79
2026-05-31;LeÛn;El Bierzo;91;Hombre;1506;26828.29
2026-05-31;LeÛn;El Bierzo;92;Mujer;2781;42427.04
2026-05-31;LeÛn;El Bierzo;93;Mujer;2287;33760.48
2026-05-31;LeÛn;El Bierzo;94;Hombre;725;12614.71
2026-05-31;LeÛn;El Bierzo;98;Hombre;152;2130.94
2026-05-31;LeÛn;El Bierzo;99;Hombre;81;1390.14
2026-05-31;LeÛn;LeÛn;1;Mujer;337;2355.98
2026-05-31;LeÛn;LeÛn;100;Hombre;183;2922.57
2026-05-31;LeÛn;LeÛn;101;Hombre;104;2910.24
2026-05-31;LeÛn;LeÛn;102;Hombre;77;1314.92
2026-05-31;LeÛn;LeÛn;103;Mujer;129;2209.92
2026-05-31;LeÛn;LeÛn;104;Hombre;9;178.02
2026-05-31;LeÛn;LeÛn;104;Mujer;96;2606.56
2026-05-31;LeÛn;LeÛn;105;Hombre;2;32.59
2026-05-31;LeÛn;LeÛn;106;Hombre;14;166.0
2026-05-31;LeÛn;LeÛn;12;Hombre;721;8047.44
2026-05-31;LeÛn;LeÛn;12;Mujer;534;5648.16
2026-05-31;LeÛn;LeÛn;14;Mujer;608;5657.66
2026-05-31;LeÛn;LeÛn;15;Hombre;772;11253.79
2026-05-31;LeÛn;LeÛn;16;Hombre;720;10009.41
2026-05-31;LeÛn;LeÛn;17;Hombre;704;10957.92
2026-05-31;LeÛn;LeÛn;20;Hombre;669;8934.34
2026-05-31;LeÛn;LeÛn;21;Mujer;831;10357.66
2026-05-31;LeÛn;LeÛn;23;Hombre;657;8627.11
2026-05-31;LeÛn;LeÛn;23;Mujer;1103;11299.26
2026-05-31;LeÛn;LeÛn;24;Mujer;976;10226.04
2026-05-31;LeÛn;LeÛn;25;Hombre;747;9822.47
2026-05-31;LeÛn;LeÛn;28;Mujer;1150;12601.91
2026-05-31;LeÛn;LeÛn;29;Hombre;613;8441.58
2026-05-31;LeÛn;LeÛn;29;Mujer;1160;11145.8
2026-05-31;LeÛn;LeÛn;31;Hombre;729;12483.34
2026-05-31;LeÛn;LeÛn;33;Mujer;1597;19486.91
2026-05-31;LeÛn;LeÛn;36;Hombre;932;10711.6
2026-05-31;LeÛn;LeÛn;38;Hombre;1207;17982.51
2026-05-31;LeÛn;LeÛn;39;Mujer;1968;24220.03
2026-05-31;LeÛn;LeÛn;4;Hombre;531;5208.04
2026-05-31;LeÛn;LeÛn;40;Hombre;1451;26006.46
2026-05-31;LeÛn;LeÛn;41;Mujer;2270;29032.15
2026-05-31;LeÛn;LeÛn;42;Hombre;1612;27108.57
2026-05-31;LeÛn;LeÛn;43;Hombre;1560;22164.66
2026-05-31;LeÛn;LeÛn;43;Mujer;2934;35514.06
2026-05-31;LeÛn;LeÛn;44;Hombre;1974;29972.76
2026-05-31;LeÛn;LeÛn;49;Hombre;2983;51875.31
2026-05-31;LeÛn;LeÛn;5;Hombre;488;4852.37
2026-05-31;LeÛn;LeÛn;50;Hombre;3038;47483.33
2026-05-31;LeÛn;LeÛn;52;Mujer;4731;63732.39
2026-05-31;LeÛn;LeÛn;55;Mujer;5774;78719.26
2026-05-31;LeÛn;LeÛn;56;Mujer;5793;75897.75
2026-05-31;LeÛn;LeÛn;57;Mujer;6471;98402.64
2026-05-31;LeÛn;LeÛn;60;Hombre;6508;119802.72
2026-05-31;LeÛn;LeÛn;60;Mujer;7017;100786.14
2026-05-31;LeÛn;LeÛn;61;Hombre;6399;111365.07
2026-05-31;LeÛn;LeÛn;62;Hombre;6459;112053.9
2026-05-31;LeÛn;LeÛn;66;Mujer;8386;125677.29
2026-05-31;LeÛn;LeÛn;68;Hombre;8143;146676.37
2026-05-31;LeÛn;LeÛn;70;Hombre;8496;152147.48
2026-05-31;LeÛn;LeÛn;73;Hombre;7732;145234.9
2026-05-31;LeÛn;LeÛn;73;Mujer;8184;125914.82
2026-05-31;LeÛn;LeÛn;75;Hombre;7480;137362.91
2026-05-31;LeÛn;LeÛn;75;Mujer;9155;136121.24
2026-05-31;LeÛn;LeÛn;76;Mujer;9665;141684.49
2026-05-31;LeÛn;LeÛn;77;Hombre;7371;139242.06
2026-05-31;LeÛn;LeÛn;78;Hombre;7566;139420.51
2026-05-31;LeÛn;LeÛn;78;Mujer;9968;151053.38
2026-05-31;LeÛn;LeÛn;82;Mujer;9846;156841.16
2026-05-31;LeÛn;LeÛn;83;Hombre;6529;121753.92
2026-05-31;LeÛn;LeÛn;84;Hombre;5534;100641.26
2026-05-31;LeÛn;LeÛn;84;Mujer;8644;143466.48
2026-05-31;LeÛn;LeÛn;85;Hombre;5586;104547.59
2026-05-31;LeÛn;LeÛn;86;Mujer;8485;146850.4
2026-05-31;LeÛn;LeÛn;90;Mujer;9554;156402.16
2026-05-31;LeÛn;LeÛn;93;Hombre;2772;50022.71
2026-05-31;LeÛn;LeÛn;93;Mujer;6246;102871.68
2026-05-31;LeÛn;LeÛn;95;Hombre;1481;22608.19
2026-05-31;LeÛn;LeÛn;98;Mujer;1474;25873.76
2026-05-31;LeÛn;LeÛn;99;Mujer;999;14515.48
2026-05-31;LeÛn;El Bierzo;0;Mujer;257;5792.07
2026-05-31;LeÛn;El Bierzo;100;Hombre;35;413.09
2026-05-31;LeÛn;El Bierzo;102;Hombre;10;447.85
2026-05-31;LeÛn;El Bierzo;102;Mujer;113;2410.81
2026-05-31;LeÛn;El Bierzo;104;Mujer;17;178.89
2026-05-31;LeÛn;El Bierzo;108;Mujer;3;13.04
2026-05-31;LeÛn;El Bierzo;11;Mujer;220;2327.69
2026-05-31;LeÛn;El Bierzo;15;Mujer;260;2728.36
2026-05-31;LeÛn;El Bierzo;16;Mujer;339;3768.0
2026-05-31;LeÛn;El Bierzo;17;Mujer;318;3038.45
2026-05-31;LeÛn;El Bierzo;19;Mujer;304;3292.17
2026-05-31;LeÛn;El Bierzo;20;Mujer;333;4376.87
2026-05-31;LeÛn;El Bierzo;21;Mujer;301;2599.81
2026-05-31;LeÛn;El Bierzo;22;Mujer;416;4399.11
2026-05-31;LeÛn;El Bierzo;23;Hombre;225;4111.96
2026-05-31;LeÛn;El Bierzo;23;Mujer;399;4610.58
2026-05-31;LeÛn;El Bierzo;24;Hombre;193;3897.77
2026-05-31;LeÛn;El Bierzo;25;Hombre;189;2098.22
2026-05-31;LeÛn;El Bierzo;26;Mujer;369;6391.08
2026-05-31;LeÛn;El Bierzo;27;Hombre;281;5491.62
2026-05-31;LeÛn;El Bierzo;27;Mujer;453;5877.72
2026-05-31;LeÛn;El Bierzo;3;Mujer;183;2100.61
2026-05-31;LeÛn;El Bierzo;30;Hombre;341;5845.38
2026-05-31;LeÛn;El Bierzo;31;Mujer;403;4219.9
2026-05-31;LeÛn;El Bierzo;32;Hombre;252;4394.32
2026-05-31;LeÛn;El Bierzo;33;Hombre;345;6214.79
2026-05-31;LeÛn;El Bierzo;36;Mujer;644;7899.29
2026-05-31;LeÛn;El Bierzo;38;Mujer;862;9192.79
2026-05-31;LeÛn;El Bierzo;40;Mujer;902;10561.87
2026-05-31;LeÛn;El Bierzo;44;Mujer;1445;20952.3
2026-05-31;LeÛn;El Bierzo;45;Hombre;1102;21868.73
2026-05-31;LeÛn;El Bierzo;45;Mujer;1587;22952.92
2026-05-31;LeÛn;El Bierzo;46;Hombre;1062;19679.14
2026-05-31;LeÛn;El Bierzo;47;Mujer;1750;21409.71
2026-05-31;LeÛn;El Bierzo;48;Mujer;2030;26451.72
2026-05-31;LeÛn;El Bierzo;5;Hombre;198;2582.47
2026-05-31;LeÛn;El Bierzo;5;Mujer;180;1710.1
2026-05-31;LeÛn;El Bierzo;50;Hombre;1483;25904.95
2026-05-31;LeÛn;El Bierzo;55;Hombre;2034;30850.78
2026-05-31;LeÛn;El Bierzo;55;Mujer;2586;34882.57
2026-05-31;LeÛn;El Bierzo;57;Mujer;3002;43397.35
2026-05-31;LeÛn;El Bierzo;58;Mujer;2720;37110.72
2026-05-31;LeÛn;El Bierzo;59;Mujer;3227;45462.93
2026-05-31;LeÛn;El Bierzo;61;Mujer;3708;48010.38
2026-05-31;LeÛn;El Bierzo;64;Hombre;3702;67637.43
2026-05-31;LeÛn;El Bierzo;64;Mujer;3925;53335.03
2026-05-31;LeÛn;El Bierzo;65;Hombre;3930;68180.18
2026-05-31;LeÛn;El Bierzo;66;Hombre;4081;74837.12
2026-05-31;LeÛn;El Bierzo;67;Mujer;4365;63706.91
2026-05-31;LeÛn;El Bierzo;68;Hombre;4421;85688.74
2026-05-31;LeÛn;El Bierzo;70;Hombre;4461;83298.47
2026-05-31;LeÛn;El Bierzo;71;Hombre;3816;67548.38
2026-05-31;LeÛn;El Bierzo;71;Mujer;3692;52369.91
2026-05-31;LeÛn;El Bierzo;72;Hombre;3721;67578.94
2026-05-31;LeÛn;El Bierzo;72;Mujer;3810;61023.66
2026-05-31;LeÛn;El Bierzo;74;Hombre;3306;66432.78
2026-05-31;LeÛn;El Bierzo;74;Mujer;3972;58021.0
2026-05-31;LeÛn;El Bierzo;75;Mujer;3436;54596.17
2026-05-31;LeÛn;El Bierzo;76;Hombre;3642;68386.12
2026-05-31;LeÛn;El Bierzo;77;Hombre;3501;65639.04
2026-05-31;LeÛn;El Bierzo;78;Mujer;4193;62886.41
2026-05-31;LeÛn;El Bierzo;80;Mujer;4323;64182.36
2026-05-31;LeÛn;El Bierzo;82;Hombre;2930;55360.79
2026-05-31;LeÛn;El Bierzo;84;Hombre;2592;47205.23
2026-05-31;LeÛn;El Bierzo;85;Hombre;2521;49348.58
2026-05-31;LeÛn;El Bierzo;85;Mujer;4392;68223.75
2026-05-31;LeÛn;El Bierzo;86;Mujer;3363;53507.98
2026-05-31;LeÛn;El Bierzo;87;Hombre;1793;33612.36
2026-05-31;LeÛn;El Bierzo;88;Mujer;3047;49331.11
2026-05-31;LeÛn;El Bierzo;9;Hombre;257;4040.45
2026-05-31;LeÛn;El Bierzo;90;Mujer;3780;57953.87
2026-05-31;LeÛn;El Bierzo;95;Hombre;452;8487.98
2026-05-31;LeÛn;El Bierzo;95;Mujer;1287;20251.58
2026-05-31;LeÛn;El Bierzo;96;Hombre;264;5370.18
2026-05-31;LeÛn;El Bierzo;96;Mujer;1069;16056.63
2026-05-31;LeÛn;El Bierzo;98;Mujer;579;9860.14
2026-05-31;LeÛn;El Bierzo;99;Mujer;256;4246.1
2026-05-31;LeÛn;LeÛn;10;Mujer;610;6539.76
2026-05-31;LeÛn;LeÛn;100;Mujer;600;8041.13
2026-05-31;LeÛn;LeÛn;102;Mujer;257;3899.96
2026-05-31;LeÛn;LeÛn;103;Hombre;57;1786.69
2026-05-31;LeÛn;LeÛn;105;Mujer;50;1265.06
2026-05-31;LeÛn;LeÛn;106;Mujer;27;604.11
2026-05-31;LeÛn;LeÛn;107;Mujer;7;8.97
2026-05-31;LeÛn;LeÛn;108;Mujer;1;2.5
2026-05-31;LeÛn;LeÛn;11;Hombre;797;7583.19
2026-05-31;LeÛn;LeÛn;11;Mujer;469;3977.02
2026-05-31;LeÛn;LeÛn;13;Mujer;614;6787.32
2026-05-31;LeÛn;LeÛn;14;Hombre;661;8689.66
2026-05-31;LeÛn;LeÛn;15;Mujer;744;8001.63
2026-05-31;LeÛn;LeÛn;18;Mujer;829;9007.67
2026-05-31;LeÛn;LeÛn;19;Mujer;878;10719.71
2026-05-31;LeÛn;LeÛn;20;Mujer;872;10183.08
2026-05-31;LeÛn;LeÛn;21;Hombre;607;7662.56
2026-05-31;LeÛn;LeÛn;22;Hombre;619;8104.8
2026-05-31;LeÛn;LeÛn;24;Hombre;677;9349.94
2026-05-31;LeÛn;LeÛn;25;Mujer;1099;12309.56
2026-05-31;LeÛn;LeÛn;26;Hombre;604;7825.38
2026-05-31;LeÛn;LeÛn;26;Mujer;1024;10938.67
2026-05-31;LeÛn;LeÛn;27;Hombre;624;8454.33
2026-05-31;LeÛn;LeÛn;27;Mujer;1103;11048.18
2026-05-31;LeÛn;LeÛn;28;Hombre;703;9857.76
2026-05-31;LeÛn;LeÛn;31;Mujer;1317;12837.02
2026-05-31;LeÛn;LeÛn;32;Hombre;936;15495.55
2026-05-31;LeÛn;LeÛn;32;Mujer;1340;15838.83
2026-05-31;LeÛn;LeÛn;33;Hombre;838;13611.44
2026-05-31;LeÛn;LeÛn;34;Hombre;853;12491.35
2026-05-31;LeÛn;LeÛn;34;Mujer;1619;19162.59
2026-05-31;LeÛn;LeÛn;35;Hombre;977;11958.7
2026-05-31;LeÛn;LeÛn;35;Mujer;1515;19804.38
2026-05-31;LeÛn;LeÛn;38;Mujer;2085;23928.52
2026-05-31;LeÛn;LeÛn;39;Hombre;1404;22513.96
2026-05-31;LeÛn;LeÛn;4;Mujer;341;2850.3
2026-05-31;LeÛn;LeÛn;40;Mujer;2455;29065.12
2026-05-31;LeÛn;LeÛn;41;Hombre;1512;22620.55
2026-05-31;LeÛn;LeÛn;45;Hombre;2189;33206.88
2026-05-31;LeÛn;LeÛn;46;Hombre;2724;46202.2
2026-05-31;LeÛn;LeÛn;47;Mujer;4064;55601.7
2026-05-31;LeÛn;LeÛn;53;Hombre;3680;65962.92
2026-05-31;LeÛn;LeÛn;53;Mujer;4834;63603.51
2026-05-31;LeÛn;LeÛn;54;Mujer;5544;72241.51
2026-05-31;LeÛn;LeÛn;55;Hombre;4460;71846.44
2026-05-31;LeÛn;LeÛn;59;Hombre;5511;96586.91
2026-05-31;LeÛn;LeÛn;6;Hombre;505;3469.85
2026-05-31;LeÛn;LeÛn;61;Mujer;7485;104975.69
2026-05-31;LeÛn;LeÛn;63;Hombre;6723;119879.36
2026-05-31;LeÛn;LeÛn;63;Mujer;7845;116860.04
2026-05-31;LeÛn;LeÛn;65;Hombre;7668;135365.75
2026-05-31;LeÛn;LeÛn;65;Mujer;7869;110444.03
2026-05-31;LeÛn;LeÛn;66;Hombre;8384;149822.0
2026-05-31;LeÛn;LeÛn;67;Hombre;7744;136239.88
2026-05-31;LeÛn;LeÛn;67;Mujer;8507;127186.4
2026-05-31;LeÛn;LeÛn;68;Mujer;9140;132497.95
2026-05-31;LeÛn;LeÛn;69;Hombre;7836;141070.6
2026-05-31;LeÛn;LeÛn;70;Mujer;8646;127225.06
2026-05-31;LeÛn;LeÛn;72;Hombre;7872;138778.62
2026-05-31;LeÛn;LeÛn;72;Mujer;8880;130021.81
2026-05-31;LeÛn;LeÛn;74;Hombre;7488;130933.06
2026-05-31;LeÛn;LeÛn;77;Mujer;9687;144383.29
2026-05-31;LeÛn;LeÛn;79;Hombre;7567;145727.05
2026-05-31;LeÛn;LeÛn;79;Mujer;9415;149061.38
2026-05-31;LeÛn;LeÛn;8;Hombre;634;7497.19
2026-05-31;LeÛn;LeÛn;80;Hombre;7631;139903.05
2026-05-31;LeÛn;LeÛn;80;Mujer;10447;164270.88
2026-05-31;LeÛn;LeÛn;81;Hombre;6831;125321.48
2026-05-31;LeÛn;LeÛn;81;Mujer;9858;150948.9
2026-05-31;LeÛn;LeÛn;83;Mujer;9418;151648.96
2026-05-31;LeÛn;LeÛn;85;Mujer;9166;157423.65
2026-05-31;LeÛn;LeÛn;87;Hombre;4352;79523.76
2026-05-31;LeÛn;LeÛn;87;Mujer;7175;119433.99
2026-05-31;LeÛn;LeÛn;88;Hombre;3999;74630.55
2026-05-31;LeÛn;LeÛn;9;Mujer;519;4622.66
2026-05-31;LeÛn;LeÛn;91;Hombre;3838;67174.44
2026-05-31;LeÛn;LeÛn;92;Mujer;7118;121552.07
2026-05-31;LeÛn;LeÛn;94;Mujer;4996;78678.73
2026-05-31;LeÛn;LeÛn;95;Mujer;4125;70635.41
2026-05-31;LeÛn;LeÛn;96;Mujer;2840;52987.96
2026-05-31;LeÛn;LeÛn;97;Hombre;755;13151.8
2026-05-31;LeÛn;LeÛn;98;Hombre;462;9725.65
2026-05-31;LeÛn;LeÛn;30;Hombre;697;9181.88
2026-05-31;LeÛn;LeÛn;30;Mujer;1308;16055.4
2026-05-31;LeÛn;LeÛn;36;Mujer;1839;23248.62
2026-05-31;LeÛn;LeÛn;37;Hombre;1033;14208.05
2026-05-31;LeÛn;LeÛn;37;Mujer;1798;20712.66
2026-05-31;LeÛn;LeÛn;42;Mujer;2786;34694.45
2026-05-31;LeÛn;LeÛn;44;Mujer;2689;35160.05
2026-05-31;LeÛn;LeÛn;45;Mujer;3291;41062.77
2026-05-31;LeÛn;LeÛn;46;Mujer;3692;44392.55
2026-05-31;LeÛn;LeÛn;47;Hombre;2719;42571.87
2026-05-31;LeÛn;LeÛn;48;Hombre;2815;44985.34
2026-05-31;LeÛn;LeÛn;48;Mujer;4283;55764.95
2026-05-31;LeÛn;LeÛn;49;Mujer;4434;57753.37
2026-05-31;LeÛn;LeÛn;5;Mujer;366;3268.04
2026-05-31;LeÛn;LeÛn;50;Mujer;4505;62082.6
2026-05-31;LeÛn;LeÛn;51;Hombre;3304;53346.36
2026-05-31;LeÛn;LeÛn;51;Mujer;5077;68840.31
2026-05-31;LeÛn;LeÛn;52;Hombre;3866;63549.39
2026-05-31;LeÛn;LeÛn;54;Hombre;4083;69989.89
2026-05-31;LeÛn;LeÛn;56;Hombre;4597;77001.56
2026-05-31;LeÛn;LeÛn;57;Hombre;4708;79325.79
2026-05-31;LeÛn;LeÛn;58;Hombre;5450;90628.64
2026-05-31;LeÛn;LeÛn;58;Mujer;6229;84474.7
2026-05-31;LeÛn;LeÛn;59;Mujer;6439;81846.13
2026-05-31;LeÛn;LeÛn;6;Mujer;387;2545.47
2026-05-31;LeÛn;LeÛn;62;Mujer;7887;112554.1
2026-05-31;LeÛn;LeÛn;64;Hombre;7644;134806.94
2026-05-31;LeÛn;LeÛn;64;Mujer;8325;120386.8
2026-05-31;LeÛn;LeÛn;69;Mujer;9312;132248.82
2026-05-31;LeÛn;LeÛn;7;Hombre;580;6093.44
2026-05-31;LeÛn;LeÛn;7;Mujer;411;3934.05
2026-05-31;LeÛn;LeÛn;71;Hombre;8048;152928.21
2026-05-31;LeÛn;LeÛn;71;Mujer;8793;126103.99
2026-05-31;LeÛn;LeÛn;74;Mujer;8234;124288.26
2026-05-31;LeÛn;LeÛn;76;Hombre;8138;148418.36
2026-05-31;LeÛn;LeÛn;8;Mujer;429;5663.38
2026-05-31;LeÛn;LeÛn;82;Hombre;6818;131616.22
2026-05-31;LeÛn;LeÛn;86;Hombre;5060;96050.19
2026-05-31;LeÛn;LeÛn;88;Mujer;8273;135614.79
2026-05-31;LeÛn;LeÛn;89;Hombre;4507;87491.85
2026-05-31;LeÛn;LeÛn;89;Mujer;9662;160736.2
2026-05-31;LeÛn;LeÛn;9;Hombre;720;7033.95
2026-05-31;LeÛn;LeÛn;90;Hombre;4230;77120.97
2026-05-31;LeÛn;LeÛn;91;Mujer;7818;126531.37
2026-05-31;LeÛn;LeÛn;92;Hombre;3111;56894.73
2026-05-31;LeÛn;LeÛn;94;Hombre;2173;35952.65
2026-05-31;LeÛn;LeÛn;96;Hombre;930;16328.73
2026-05-31;LeÛn;LeÛn;97;Mujer;2172;34507.0
2026-05-31;LeÛn;LeÛn;99;Hombre;312;5633.05
2026-05-31;LeÛn;El Bierzo;1;Hombre;215;1933.43
2026-05-31;LeÛn;El Bierzo;10;Hombre;414;5116.09
2026-05-31;LeÛn;El Bierzo;101;Hombre;19;234.18
2026-05-31;LeÛn;El Bierzo;105;Mujer;20;297.74
2026-05-31;LeÛn;El Bierzo;107;Mujer;2;27.57
2026-05-31;LeÛn;El Bierzo;12;Hombre;329;5299.24
2026-05-31;LeÛn;El Bierzo;13;Mujer;191;1628.78
2026-05-31;LeÛn;El Bierzo;18;Mujer;321;3127.74
2026-05-31;LeÛn;El Bierzo;19;Hombre;220;2791.3
2026-05-31;LeÛn;El Bierzo;2;Hombre;242;2362.03
2026-05-31;LeÛn;El Bierzo;2;Mujer;186;972.25
2026-05-31;LeÛn;El Bierzo;20;Hombre;260;3709.25
2026-05-31;LeÛn;El Bierzo;21;Hombre;204;4844.3
2026-05-31;LeÛn;El Bierzo;22;Hombre;220;2962.44
2026-05-31;LeÛn;El Bierzo;24;Mujer;362;4433.47
2026-05-31;LeÛn;El Bierzo;26;Hombre;243;5405.61
2026-05-31;LeÛn;El Bierzo;28;Hombre;279;4119.02
2026-05-31;LeÛn;El Bierzo;29;Hombre;334;5780.63
2026-05-31;LeÛn;El Bierzo;30;Mujer;446;6540.18
2026-05-31;LeÛn;El Bierzo;31;Hombre;289;4349.99
2026-05-31;LeÛn;El Bierzo;32;Mujer;516;5563.89
2026-05-31;LeÛn;El Bierzo;34;Hombre;353;4567.54
2026-05-31;LeÛn;El Bierzo;36;Hombre;375;5692.93
2026-05-31;LeÛn;El Bierzo;38;Hombre;481;8959.66
2026-05-31;LeÛn;El Bierzo;39;Hombre;599;9194.16
2026-05-31;LeÛn;El Bierzo;4;Mujer;190;2156.04
2026-05-31;LeÛn;El Bierzo;43;Mujer;1395;15802.95
2026-05-31;LeÛn;El Bierzo;46;Mujer;2025;28558.61
2026-05-31;LeÛn;El Bierzo;47;Hombre;1358;21113.89
2026-05-31;LeÛn;El Bierzo;49;Hombre;1376;21236.83
2026-05-31;LeÛn;El Bierzo;51;Hombre;1490;23980.69
2026-05-31;LeÛn;El Bierzo;51;Mujer;1973;26455.66
2026-05-31;LeÛn;El Bierzo;52;Mujer;2087;30258.72
2026-05-31;LeÛn;El Bierzo;53;Hombre;1882;33201.08
2026-05-31;LeÛn;El Bierzo;6;Mujer;199;3421.82
2026-05-31;LeÛn;El Bierzo;60;Hombre;2640;49590.83
2026-05-31;LeÛn;El Bierzo;61;Hombre;3257;64034.24
2026-05-31;LeÛn;El Bierzo;62;Hombre;3453;58593.95
2026-05-31;LeÛn;El Bierzo;62;Mujer;3476;44801.46
2026-05-31;LeÛn;El Bierzo;63;Hombre;3526;62915.76
2026-05-31;LeÛn;El Bierzo;63;Mujer;3651;53835.61
2026-05-31;LeÛn;El Bierzo;66;Mujer;4270;60883.72
2026-05-31;LeÛn;El Bierzo;69;Hombre;4226;76653.93
2026-05-31;LeÛn;El Bierzo;69;Mujer;4034;61574.07
2026-05-31;LeÛn;El Bierzo;70;Mujer;3959;60596.19
2026-05-31;LeÛn;El Bierzo;73;Mujer;3787;52863.87
2026-05-31;LeÛn;El Bierzo;77;Mujer;4079;59589.01
2026-05-31;LeÛn;El Bierzo;79;Mujer;3854;60119.6
2026-05-31;LeÛn;El Bierzo;8;Hombre;311;4496.54
2026-05-31;LeÛn;El Bierzo;8;Mujer;224;2652.04
2026-05-31;LeÛn;El Bierzo;81;Mujer;4254;67612.44
2026-05-31;LeÛn;El Bierzo;82;Mujer;4395;77332.78
2026-05-31;LeÛn;El Bierzo;84;Mujer;3365;52004.5
2026-05-31;LeÛn;El Bierzo;86;Hombre;2153;39544.45
2026-05-31;LeÛn;El Bierzo;87;Mujer;3224;53555.08
2026-05-31;LeÛn;El Bierzo;89;Hombre;2043;38123.56
2026-05-31;LeÛn;El Bierzo;89;Mujer;3749;57746.53
2026-05-31;LeÛn;El Bierzo;9;Mujer;200;3779.69
2026-05-31;LeÛn;El Bierzo;90;Hombre;1529;29268.79
2026-05-31;LeÛn;El Bierzo;91;Mujer;3493;55296.9
2026-05-31;LeÛn;El Bierzo;92;Hombre;1064;19669.41
2026-05-31;LeÛn;El Bierzo;93;Hombre;1187;21979.69
2026-05-31;LeÛn;El Bierzo;94;Mujer;2109;35185.35
2026-05-31;LeÛn;El Bierzo;97;Hombre;403;7452.99
2026-05-31;LeÛn;El Bierzo;97;Mujer;624;10081.56
2026-05-31;LeÛn;LeÛn;0;Hombre;655;11980.94
2026-05-31;LeÛn;LeÛn;0;Mujer;501;7377.55
2026-05-31;LeÛn;LeÛn;1;Hombre;571;5783.62
2026-05-31;LeÛn;LeÛn;10;Hombre;753;7337.13
2026-05-31;LeÛn;LeÛn;101;Mujer;461;7322.9
2026-05-31;LeÛn;LeÛn;110;Mujer;10;22.98
2026-05-31;LeÛn;LeÛn;112;Mujer;11;124.1
2026-05-31;LeÛn;LeÛn;13;Hombre;768;8011.1
2026-05-31;LeÛn;LeÛn;16;Mujer;803;8514.13
2026-05-31;LeÛn;LeÛn;17;Mujer;833;8806.47
2026-05-31;LeÛn;LeÛn;18;Hombre;561;8905.84
