fecha;provincia;Sexo;edad;personas_vacunadas_campaña_2025_acumulado;porcentaje_residentes_campaña_2025;sigla
2026-03-15;Valladolid;Hombre;80-89;9126;68.27261166;VA
2026-03-15;Valladolid;Mujer;>89;4908;73.19910515;VA
2026-03-15;Zamora;Hombre;13-19;13;0.288888889;ZA
2026-03-15;Zamora;Hombre;20-29;62;0.884703196;ZA
2026-03-15;Zamora;Hombre;60-69;2117;15.26315789;ZA
2026-03-15;Zamora;Hombre;70-79;4270;42.52988048;ZA
2026-03-15;Zamora;Hombre;80-89;3530;57.61384038;ZA
2026-03-15;Zamora;Mujer;0-4;0;0.0;ZA
2026-03-15;Zamora;Mujer;05-12;4;0.099527246;ZA
2026-03-15;Zamora;Mujer;13-19;17;0.40065991;ZA
2026-03-15;Zamora;Mujer;20-29;80;1.224739743;ZA
2026-03-15;Zamora;Mujer;40-49;362;3.39459865;ZA
2026-03-15;Zamora;Mujer;60-69;1693;12.81216891;ZA
2026-03-15;Zamora;Mujer;70-79;3618;33.84471469;ZA
2026-03-15;Zamora;Hombre;30-39;117;1.458489155;ZA
2026-03-15;Zamora;Hombre;40-49;275;2.417369902;ZA
2026-03-15;Zamora;Hombre;50-59;622;4.843859512;ZA
2026-03-15;Zamora;Mujer;80-89;4432;50.88404133;ZA
2026-03-15;Zamora;Hombre;0-4;0;0.0;ZA
2026-03-15;Zamora;Hombre;05-12;7;0.16021973;ZA
2026-03-15;Zamora;Hombre;>89;1267;67.53731343;ZA
2026-03-15;Zamora;Mujer;30-39;190;2.557544757;ZA
2026-03-15;Zamora;Mujer;50-59;675;5.391373802;ZA
2026-03-15;Zamora;Mujer;>89;2350;63.77204885;ZA
2026-03-08;Ávila;Hombre;05-12;9;0.167722698;AV
2026-03-08;Ávila;Hombre;30-39;140;1.687153531;AV
2026-03-08;Ávila;Hombre;40-49;301;2.659010601;AV
2026-03-08;Ávila;Hombre;50-59;712;5.601888277;AV
2026-03-08;Ávila;Mujer;05-12;4;0.080224629;AV
2026-03-08;Ávila;Mujer;50-59;800;6.488240065;AV
2026-03-08;Ávila;Mujer;60-69;1941;16.35214827;AV
2026-03-08;Ávila;Hombre;13-19;36;0.636942675;AV
2026-03-08;Ávila;Hombre;80-89;2602;56.0292851;AV
2026-03-08;Ávila;Hombre;>89;905;63.06620209;AV
2026-03-08;Ávila;Mujer;13-19;25;0.487614589;AV
2026-03-08;Ávila;Mujer;20-29;109;1.565642057;AV
2026-03-08;Ávila;Mujer;40-49;377;3.492357573;AV
2026-03-08;Ávila;Mujer;80-89;3197;50.8347909;AV
2026-03-08;Ávila;Mujer;>89;1734;61.16402116;AV
2026-03-08;Ávila;Hombre;0-4;2;0.080645161;AV
2026-03-08;Ávila;Hombre;20-29;85;1.117979745;AV
2026-03-08;Ávila;Hombre;60-69;2222;17.3892628;AV
2026-03-08;Ávila;Hombre;70-79;3701;43.58219501;AV
2026-03-08;Ávila;Mujer;0-4;0;0.0;AV
2026-03-08;Ávila;Mujer;30-39;206;2.601995705;AV
2026-03-08;Ávila;Mujer;70-79;3156;36.79179296;AV
2026-03-08;Burgos;Hombre;05-12;21;0.167973124;BU
2026-03-08;Burgos;Hombre;13-19;71;0.547670472;BU
2026-03-08;Burgos;Hombre;30-39;261;1.314331755;BU
2026-03-08;Burgos;Hombre;70-79;8451;45.48928841;BU
2026-03-08;Burgos;Mujer;40-49;885;3.483154912;BU
2026-03-08;Burgos;Mujer;60-69;4071;15.66190898;BU
2026-03-08;Burgos;Hombre;0-4;4;0.07029877;BU
2026-03-08;Burgos;Hombre;20-29;138;0.754428165;BU
2026-03-08;Burgos;Hombre;40-49;639;2.403068707;BU
2026-03-08;Burgos;Hombre;50-59;1489;5.13643106;BU
2026-03-08;Burgos;Hombre;80-89;5887;63.6776636;BU
2026-03-08;Burgos;Hombre;>89;1667;70.78556263;BU
2026-03-08;Burgos;Mujer;13-19;68;0.559486589;BU
2026-03-08;Burgos;Mujer;20-29;263;1.613496933;BU
2026-03-08;Burgos;Mujer;70-79;7303;38.18162807;BU
2026-03-08;Burgos;Mujer;80-89;7384;56.94455155;BU
2026-03-08;Burgos;Mujer;>89;4089;69.98117405;BU
2026-03-08;Burgos;Hombre;60-69;4671;17.6811265;BU
2026-03-08;Burgos;Mujer;0-4;4;0.075800644;BU
2026-03-08;Burgos;Mujer;05-12;12;0.101841636;BU
2026-03-08;Burgos;Mujer;30-39;455;2.491785323;BU
2026-03-08;Burgos;Mujer;50-59;1700;6.056503616;BU
2026-03-08;Castilla y León;Hombre;05-12;164;0.17316617;Castilla y LE
2026-03-08;Castilla y León;Hombre;20-29;1186;1.787138234;Castilla y LE
2026-03-08;Castilla y León;Hombre;30-39;2224;3.203529312;Castilla y LE
2026-03-08;Castilla y León;Hombre;>89;12935;67.60247188;Castilla y LE
2026-03-08;Castilla y León;Mujer;30-39;3789;2.468243612;Castilla y LE
2026-03-08;Castilla y León;Mujer;80-89;52517;57.1236633;Castilla y LE
2026-03-08;Castilla y León;Hombre;13-19;540;0.669260494;Castilla y LE
2026-03-08;Castilla y León;Hombre;50-59;11360;6.618862305;Castilla y LE
2026-03-08;Castilla y León;Hombre;70-79;57309;37.78056878;Castilla y LE
2026-03-08;Castilla y León;Mujer;13-19;507;0.669278695;Castilla y LE
2026-03-08;Castilla y León;Mujer;20-29;1933;1.385725133;Castilla y LE
2026-03-08;Castilla y León;Mujer;50-59;12566;6.290876595;Castilla y LE
2026-03-08;Castilla y León;Mujer;60-69;30389;17.86395211;Castilla y LE
2026-03-08;Castilla y León;Mujer;70-79;51580;41.6939024;Castilla y LE
2026-03-08;Castilla y León;Mujer;>89;28028;68.47344207;Castilla y LE
2026-03-08;Castilla y León;Hombre;0-4;39;0.093084707;Castilla y LE
2026-03-08;Castilla y León;Hombre;40-49;5060;3.981938577;Castilla y LE
2026-03-08;Castilla y León;Hombre;60-69;34249;16.72598651;Castilla y LE
2026-03-08;Castilla y León;Hombre;80-89;41180;54.26179289;Castilla y LE
2026-03-08;Castilla y León;Mujer;0-4;33;0.101405186;Castilla y LE
2026-03-08;Castilla y León;Mujer;05-12;126;0.193849146;Castilla y LE
2026-03-08;Castilla y León;Mujer;40-49;6731;3.450311809;Castilla y LE
2026-03-08;León;Hombre;20-29;124;0.621585042;LE
2026-03-08;León;Hombre;60-69;5746;16.2270545;LE
2026-03-08;León;Hombre;70-79;9644;39.9767866;LE
2026-03-08;León;Hombre;80-89;7297;55.86861649;LE
2026-03-08;León;Mujer;0-4;6;0.109051254;LE
2026-03-08;León;Mujer;30-39;536;2.551773387;LE
2026-03-08;León;Mujer;40-49;958;3.023035658;LE
2026-03-08;León;Hombre;05-12;20;0.15470297;LE
2026-03-08;León;Hombre;13-19;48;0.359389039;LE
2026-03-08;León;Hombre;40-49;705;2.223133199;LE
2026-03-08;León;Hombre;>89;2583;66.29876797;LE
2026-03-08;León;Mujer;13-19;45;0.352692217;LE
2026-03-08;León;Mujer;20-29;212;1.154684096;LE
2026-03-08;León;Mujer;70-79;8883;32.5325032;LE
2026-03-08;León;Mujer;80-89;9686;48.42031594;LE
2026-03-08;León;Hombre;0-4;6;0.100217137;LE
2026-03-08;León;Hombre;30-39;282;1.266163793;LE
2026-03-08;León;Hombre;50-59;1677;4.735816554;LE
2026-03-08;León;Mujer;05-12;23;0.191730577;LE
2026-03-08;León;Mujer;50-59;1826;5.083518931;LE
2026-03-08;León;Mujer;60-69;4882;13.41135102;LE
2026-03-08;León;Mujer;>89;5572;62.04208885;LE
2026-03-08;Palencia;Hombre;05-12;13;0.25757876;PA
2026-03-08;Palencia;Hombre;20-29;113;1.55862069;PA
2026-03-08;Palencia;Hombre;80-89;2470;59.6042471;PA
2026-03-08;Palencia;Hombre;>89;765;72.30623819;PA
2026-03-08;Palencia;Mujer;0-4;4;0.182648402;PA
2026-03-08;Palencia;Mujer;30-39;233;3.029908973;PA
2026-03-08;Palencia;Mujer;50-59;814;6.788990826;PA
2026-03-08;Palencia;Mujer;70-79;3242;35.47434074;PA
2026-03-08;Palencia;Mujer;80-89;3192;52.15686275;PA
2026-03-08;Palencia;Hombre;0-4;5;0.207986689;PA
2026-03-08;Palencia;Hombre;60-69;2246;17.2742655;PA
2026-03-08;Palencia;Mujer;20-29;90;1.342682381;PA
2026-03-08;Palencia;Hombre;13-19;35;0.709076175;PA
2026-03-08;Palencia;Hombre;30-39;184;2.197014925;PA
2026-03-08;Palencia;Hombre;40-49;370;3.27636589;PA
2026-03-08;Palencia;Hombre;50-59;840;6.718924972;PA
2026-03-08;Palencia;Hombre;70-79;3957;45.02218682;PA
2026-03-08;Palencia;Mujer;05-12;17;0.360016942;PA
2026-03-08;Palencia;Mujer;13-19;27;0.5841627;PA
2026-03-08;Palencia;Mujer;40-49;421;3.876611418;PA
2026-03-08;Palencia;Mujer;60-69;1848;14.24167694;PA
2026-03-08;Palencia;Mujer;>89;1948;67.40484429;PA
2026-03-08;Salamanca;Hombre;20-29;158;0.988859682;SA
2026-03-08;Salamanca;Hombre;>89;2030;68.76693767;SA
2026-03-08;Salamanca;Mujer;0-4;8;0.181077411;SA
2026-03-08;Salamanca;Mujer;13-19;76;0.7555423;SA
2026-03-08;Salamanca;Mujer;20-29;327;2.112130216;SA
2026-03-08;Salamanca;Mujer;30-39;609;3.728419248;SA
2026-03-08;Salamanca;Mujer;40-49;984;4.454504301;SA
2026-03-08;Salamanca;Hombre;30-39;340;2.045235804;SA
2026-03-08;Salamanca;Hombre;50-59;1479;5.911270983;SA
2026-03-08;Salamanca;Mujer;05-12;16;0.17015846;SA
2026-03-08;Salamanca;Mujer;70-79;6987;36.31308144;SA
2026-03-08;Salamanca;Hombre;0-4;9;0.190677966;SA
2026-03-08;Salamanca;Hombre;05-12;32;0.324313368;SA
2026-03-08;Salamanca;Hombre;13-19;68;0.627943485;SA
2026-03-08;Salamanca;Hombre;40-49;711;3.26416307;SA
2026-03-08;Salamanca;Hombre;60-69;4238;17.35533806;SA
2026-03-08;Salamanca;Hombre;70-79;7397;44.13221168;SA
2026-03-08;Salamanca;Hombre;80-89;5844;57.49704841;SA
2026-03-08;Salamanca;Mujer;50-59;1726;6.546309641;SA
2026-03-08;Salamanca;Mujer;60-69;3789;15.07459718;SA
2026-03-08;Salamanca;Mujer;80-89;7513;51.74242424;SA
2026-03-08;Salamanca;Mujer;>89;4236;67.43075454;SA
2026-03-08;Segovia;Hombre;0-4;1;0.037965072;SE
2026-03-08;Segovia;Hombre;20-29;94;1.112689394;SE
2026-03-08;Segovia;Hombre;40-49;356;3.105644247;SE
2026-03-08;Segovia;Hombre;50-59;869;6.737478679;SE
2026-03-08;Segovia;Mujer;0-4;2;0.081037277;SE
2026-03-08;Segovia;Mujer;20-29;181;2.355543988;SE
2026-03-08;Segovia;Mujer;30-39;290;3.521554341;SE
2026-03-08;Segovia;Mujer;40-49;535;4.812449402;SE
2026-03-08;Segovia;Mujer;70-79;3350;46.4181793;SE
2026-03-08;Segovia;Hombre;30-39;159;1.766470392;SE
2026-03-08;Segovia;Hombre;80-89;2531;67.83704101;SE
2026-03-08;Segovia;Hombre;>89;876;78.07486631;SE
2026-03-08;Segovia;Mujer;05-12;15;0.284522003;SE
2026-03-08;Segovia;Mujer;13-19;40;0.73964497;SE
2026-03-08;Segovia;Mujer;>89;1847;75.82101806;SE
2026-03-08;Segovia;Hombre;05-12;14;0.253531329;SE
2026-03-08;Segovia;Hombre;13-19;51;0.89223233;SE
2026-03-08;Segovia;Hombre;60-69;2587;21.97214201;SE
2026-03-08;Segovia;Hombre;70-79;3794;53.37647721;SE
2026-03-08;Segovia;Mujer;50-59;1091;8.776445982;SE
2026-03-08;Segovia;Mujer;60-69;2413;21.87273387;SE
2026-03-08;Segovia;Mujer;80-89;3424;61.87206361;SE
2026-03-08;Soria;Hombre;30-39;71;1.412935323;SO
2026-03-08;Soria;Hombre;40-49;174;2.749683944;SO
2026-03-08;Soria;Hombre;60-69;1377;20.36680964;SO
2026-03-08;Soria;Hombre;80-89;1822;69.17236143;SO
2026-03-08;Soria;Hombre;>89;692;80.55878929;SO
2026-03-08;Soria;Mujer;0-4;0;0.0;SO
2026-03-08;Soria;Mujer;20-29;65;1.537369915;SO
2026-03-08;Soria;Mujer;50-59;497;7.50641897;SO
2026-03-08;Soria;Mujer;70-79;1944;44.04168555;SO
2026-03-08;Soria;Mujer;80-89;2236;65.07566938;SO
2026-03-08;Soria;Hombre;05-12;1;0.03257329;SO
2026-03-08;Soria;Hombre;50-59;434;5.950095969;SO
2026-03-08;Soria;Mujer;05-12;0;0.0;SO
2026-03-08;Soria;Mujer;30-39;143;3.121589173;SO
2026-03-08;Soria;Mujer;60-69;1120;17.99196787;SO
2026-03-08;Soria;Mujer;>89;1318;74.50537027;SO
2026-03-08;Soria;Hombre;0-4;1;0.066711141;SO
2026-03-08;Soria;Hombre;13-19;8;0.254858235;SO
2026-03-08;Soria;Hombre;20-29;33;0.692259283;SO
2026-03-08;Soria;Hombre;70-79;2204;49.39489018;SO
2026-03-08;Soria;Mujer;13-19;11;0.38718761;SO
2026-03-08;Soria;Mujer;40-49;220;3.670949441;SO
2026-03-08;Valladolid;Hombre;40-49;1505;3.759492406;VA
2026-03-08;Valladolid;Mujer;0-4;7;0.088383838;VA
2026-03-08;Valladolid;Mujer;40-49;1970;4.934993362;VA
2026-03-08;Valladolid;Mujer;50-59;3406;7.895956973;VA
2026-03-08;Valladolid;Mujer;70-79;12956;42.56101968;VA
2026-03-08;Valladolid;Hombre;0-4;11;0.131516021;VA
2026-03-08;Valladolid;Hombre;60-69;8902;25.46557199;VA
2026-03-08;Valladolid;Mujer;05-12;34;0.198320112;VA
2026-03-08;Valladolid;Mujer;20-29;578;2.374301676;VA
2026-03-08;Valladolid;Mujer;60-69;8508;22.33481217;VA
2026-03-08;Valladolid;Hombre;05-12;47;0.257830929;VA
2026-03-08;Valladolid;Hombre;13-19;208;1.078223006;VA
2026-03-08;Valladolid;Hombre;20-29;357;1.407395727;VA
2026-03-08;Valladolid;Hombre;30-39;648;2.416918429;VA
2026-03-08;Valladolid;Hombre;50-59;3208;7.584820901;VA
2026-03-08;Valladolid;Hombre;70-79;13706;52.97004831;VA
2026-03-08;Valladolid;Hombre;80-89;9122;68.24268721;VA
2026-03-08;Valladolid;Hombre;>89;2140;76.5379113;VA
2026-03-08;Valladolid;Mujer;13-19;195;1.077705317;VA
2026-03-08;Valladolid;Mujer;30-39;1115;4.220447405;VA
2026-03-08;Valladolid;Mujer;80-89;11367;59.68182295;VA
2026-03-08;Valladolid;Mujer;>89;4911;73.24384787;VA
2026-03-08;Zamora;Hombre;0-4;0;0.0;ZA
2026-03-08;Zamora;Hombre;05-12;7;0.16021973;ZA
2026-03-08;Zamora;Hombre;40-49;274;2.408579466;ZA
2026-03-08;Zamora;Hombre;50-59;621;4.836071957;ZA
2026-03-08;Zamora;Hombre;80-89;3530;57.61384038;ZA
2026-03-08;Zamora;Mujer;0-4;0;0.0;ZA
2026-03-08;Zamora;Mujer;05-12;4;0.099527246;ZA
2026-03-08;Zamora;Mujer;50-59;675;5.391373802;ZA
2026-03-08;Zamora;Mujer;60-69;1692;12.80460118;ZA
2026-03-08;Zamora;Mujer;80-89;4432;50.88404133;ZA
2026-03-08;Zamora;Mujer;>89;2350;63.77204885;ZA
2026-03-08;Zamora;Hombre;13-19;13;0.288888889;ZA
2026-03-08;Zamora;Hombre;60-69;2116;15.25594809;ZA
2026-03-08;Zamora;Hombre;70-79;4270;42.52988048;ZA
2026-03-08;Zamora;Hombre;>89;1267;67.53731343;ZA
2026-03-08;Zamora;Mujer;13-19;17;0.40065991;ZA
2026-03-08;Zamora;Mujer;20-29;80;1.224739743;ZA
2026-03-08;Zamora;Mujer;40-49;361;3.385221305;ZA
2026-03-08;Zamora;Mujer;70-79;3618;33.84471469;ZA
2026-03-08;Zamora;Hombre;20-29;59;0.841894977;ZA
2026-03-08;Zamora;Hombre;30-39;116;1.446023436;ZA
2026-03-08;Zamora;Mujer;30-39;189;2.544083995;ZA
2026-03-01;Ávila;Hombre;30-39;140;1.687153531;AV
2026-03-01;Ávila;Hombre;>89;904;62.99651568;AV
2026-03-01;Ávila;Mujer;05-12;4;0.080224629;AV
2026-03-01;Ávila;Mujer;20-29;109;1.565642057;AV
2026-03-01;Ávila;Mujer;40-49;377;3.492357573;AV
2026-03-01;Ávila;Hombre;0-4;2;0.080645161;AV
2026-03-01;Ávila;Hombre;05-12;9;0.167722698;AV
2026-03-01;Ávila;Hombre;13-19;36;0.636942675;AV
2026-03-01;Ávila;Hombre;40-49;301;2.659010601;AV
2026-03-01;Ávila;Hombre;60-69;2222;17.3892628;AV
2026-03-01;Ávila;Hombre;70-79;3701;43.58219501;AV
2026-03-01;Ávila;Hombre;80-89;2600;55.98621878;AV
2026-03-01;Ávila;Mujer;0-4;0;0.0;AV
2026-03-01;Ávila;Mujer;13-19;25;0.487614589;AV
2026-03-01;Ávila;Mujer;50-59;800;6.488240065;AV
2026-03-01;Ávila;Mujer;>89;1733;61.1287478;AV
2026-03-01;Ávila;Hombre;20-29;85;1.117979745;AV
2026-03-01;Ávila;Hombre;50-59;712;5.601888277;AV
2026-03-01;Ávila;Mujer;30-39;206;2.601995705;AV
2026-03-01;Ávila;Mujer;60-69;1941;16.35214827;AV
2026-03-01;Ávila;Mujer;70-79;3155;36.78013523;AV
2026-03-01;Ávila;Mujer;80-89;3199;50.86659246;AV
2026-03-01;Burgos;Hombre;13-19;71;0.547670472;BU
2026-03-01;Burgos;Hombre;20-29;138;0.754428165;BU
2026-03-01;Burgos;Hombre;50-59;1489;5.13643106;BU
2026-03-01;Burgos;Mujer;0-4;4;0.075800644;BU
2026-03-01;Burgos;Mujer;05-12;12;0.101841636;BU
2026-03-01;Burgos;Mujer;20-29;263;1.613496933;BU
2026-03-01;Burgos;Mujer;30-39;455;2.491785323;BU
2026-03-01;Burgos;Mujer;40-49;885;3.483154912;BU
2026-03-01;Burgos;Mujer;50-59;1699;6.052940967;BU
2026-03-01;Burgos;Mujer;70-79;7302;38.17639985;BU
2026-03-01;Burgos;Mujer;80-89;7377;56.89056837;BU
2026-03-01;Burgos;Hombre;0-4;4;0.07029877;BU
2026-03-01;Burgos;Hombre;30-39;260;1.309296002;BU
2026-03-01;Burgos;Hombre;40-49;639;2.403068707;BU
2026-03-01;Burgos;Hombre;60-69;4672;17.6849118;BU
2026-03-01;Burgos;Hombre;>89;1664;70.6581741;BU
2026-03-01;Burgos;Mujer;60-69;4071;15.66190898;BU
2026-03-01;Burgos;Mujer;>89;4086;69.92983057;BU
2026-03-01;Burgos;Hombre;05-12;21;0.167973124;BU
2026-03-01;Burgos;Hombre;70-79;8448;45.47314027;BU
2026-03-01;Burgos;Hombre;80-89;5885;63.65603029;BU
2026-03-01;Burgos;Mujer;13-19;68;0.559486589;BU
2026-03-01;Castilla y León;Hombre;05-12;164;0.17316617;Castilla y LE
2026-03-01;Castilla y León;Hombre;13-19;540;0.669260494;Castilla y LE
2026-03-01;Castilla y León;Hombre;20-29;1186;1.785261973;Castilla y LE
2026-03-01;Castilla y León;Hombre;50-59;11356;6.615166092;Castilla y LE
2026-03-01;Castilla y León;Hombre;>89;12932;67.59281611;Castilla y LE
2026-03-01;Castilla y León;Mujer;30-39;3788;2.467417698;Castilla y LE
2026-03-01;Castilla y León;Mujer;50-59;12560;6.287976844;Castilla y LE
2026-03-01;Castilla y León;Hombre;0-4;39;0.093084707;Castilla y LE
2026-03-01;Castilla y León;Hombre;30-39;2223;3.20268092;Castilla y LE
2026-03-01;Castilla y León;Hombre;40-49;5059;3.980158542;Castilla y LE
2026-03-01;Castilla y León;Hombre;60-69;34245;16.72211783;Castilla y LE
2026-03-01;Castilla y León;Hombre;70-79;57298;37.77542746;Castilla y LE
2026-03-01;Castilla y León;Hombre;80-89;41175;54.25351355;Castilla y LE
2026-03-01;Castilla y León;Mujer;0-4;33;0.101405186;Castilla y LE
2026-03-01;Castilla y León;Mujer;05-12;126;0.193849146;Castilla y LE
2026-03-01;Castilla y León;Mujer;40-49;6728;3.449136835;Castilla y LE
2026-03-01;Castilla y León;Mujer;60-69;30382;17.86062182;Castilla y LE
2026-03-01;Castilla y León;Mujer;70-79;51573;41.6873735;Castilla y LE
2026-03-01;Castilla y León;Mujer;80-89;52509;57.11572403;Castilla y LE
2026-03-01;Castilla y León;Mujer;13-19;507;0.669278695;Castilla y LE
2026-03-01;Castilla y León;Mujer;20-29;1931;1.384821203;Castilla y LE
2026-03-01;Castilla y León;Mujer;>89;28024;68.46173149;Castilla y LE
2026-03-01;León;Hombre;0-4;6;0.100217137;LE
2026-03-01;León;Hombre;20-29;124;0.621585042;LE
2026-03-01;León;Hombre;30-39;282;1.266163793;LE
2026-03-01;León;Hombre;60-69;5746;16.2270545;LE
2026-03-01;León;Hombre;70-79;9641;39.96435085;LE
2026-03-01;León;Mujer;0-4;6;0.109051254;LE
2026-03-01;León;Mujer;50-59;1825;5.080734967;LE
2026-03-01;León;Mujer;80-89;9687;48.42531494;LE
2026-03-01;León;Hombre;05-12;20;0.15470297;LE
2026-03-01;León;Hombre;50-59;1677;4.735816554;LE
2026-03-01;León;Hombre;80-89;7296;55.86096011;LE
2026-03-01;León;Hombre;>89;2583;66.29876797;LE
2026-03-01;León;Mujer;05-12;23;0.191730577;LE
2026-03-01;León;Mujer;13-19;45;0.352692217;LE
2026-03-01;León;Mujer;40-49;956;3.016724519;LE
2026-03-01;León;Mujer;60-69;4880;13.40585682;LE
2026-03-01;León;Mujer;70-79;8880;32.52151621;LE
2026-03-01;León;Hombre;13-19;48;0.359389039;LE
2026-03-01;León;Hombre;40-49;705;2.223133199;LE
2026-03-01;León;Mujer;20-29;212;1.154684096;LE
2026-03-01;León;Mujer;30-39;536;2.551773387;LE
2026-03-01;León;Mujer;>89;5572;62.04208885;LE
2026-03-01;Palencia;Hombre;0-4;5;0.207986689;PA
2026-03-01;Palencia;Hombre;05-12;13;0.25757876;PA
2026-03-01;Palencia;Hombre;13-19;35;0.709076175;PA
2026-03-01;Palencia;Hombre;60-69;2245;17.26657437;PA
2026-03-01;Palencia;Hombre;80-89;2470;59.6042471;PA
2026-03-01;Palencia;Mujer;50-59;813;6.780650542;PA
2026-03-01;Palencia;Mujer;60-69;1848;14.24167694;PA
2026-03-01;Palencia;Mujer;70-79;3239;35.44151439;PA
2026-03-01;Palencia;Mujer;>89;1948;67.40484429;PA
2026-03-01;Palencia;Hombre;20-29;113;1.55862069;PA
2026-03-01;Palencia;Hombre;30-39;184;2.197014925;PA
2026-03-01;Palencia;Mujer;0-4;4;0.182648402;PA
2026-03-01;Palencia;Mujer;13-19;27;0.5841627;PA
2026-03-01;Palencia;Mujer;40-49;421;3.876611418;PA
2026-03-01;Palencia;Mujer;80-89;3191;52.14052288;PA
2026-03-01;Palencia;Hombre;40-49;370;3.27636589;PA
2026-03-01;Palencia;Hombre;50-59;840;6.718924972;PA
2026-03-01;Palencia;Hombre;70-79;3956;45.01080897;PA
2026-03-01;Palencia;Hombre;>89;764;72.21172023;PA
2026-03-01;Palencia;Mujer;05-12;17;0.360016942;PA
2026-03-01;Palencia;Mujer;20-29;90;1.342682381;PA
2026-03-01;Palencia;Mujer;30-39;232;3.016905072;PA
2026-03-01;Salamanca;Hombre;05-12;32;0.324313368;SA
2026-03-01;Salamanca;Hombre;80-89;5844;57.49704841;SA
2026-03-01;Salamanca;Mujer;13-19;76;0.7555423;SA
2026-03-01;Salamanca;Mujer;20-29;327;2.112130216;SA
2026-03-01;Salamanca;Mujer;60-69;3788;15.07061866;SA
2026-03-01;Salamanca;Mujer;>89;4236;67.43075454;SA
2026-03-01;Salamanca;Hombre;13-19;68;0.627943485;SA
2026-03-01;Salamanca;Hombre;20-29;158;0.988859682;SA
2026-03-01;Salamanca;Hombre;50-59;1479;5.911270983;SA
2026-03-01;Salamanca;Hombre;60-69;4237;17.35124288;SA
2026-03-01;Salamanca;Hombre;70-79;7397;44.13221168;SA
2026-03-01;Salamanca;Hombre;>89;2031;68.80081301;SA
2026-03-01;Salamanca;Mujer;0-4;8;0.181077411;SA
2026-03-01;Salamanca;Mujer;05-12;16;0.17015846;SA
2026-03-01;Salamanca;Mujer;40-49;983;4.449977365;SA
2026-03-01;Salamanca;Hombre;0-4;9;0.190677966;SA
2026-03-01;Salamanca;Hombre;30-39;340;2.045235804;SA
2026-03-01;Salamanca;Hombre;40-49;711;3.26416307;SA
2026-03-01;Salamanca;Mujer;30-39;609;3.728419248;SA
2026-03-01;Salamanca;Mujer;50-59;1725;6.542516878;SA
2026-03-01;Salamanca;Mujer;70-79;6988;36.31827868;SA
2026-03-01;Salamanca;Mujer;80-89;7511;51.72865014;SA
2026-03-01;Segovia;Hombre;05-12;14;0.253531329;SE
2026-03-01;Segovia;Hombre;20-29;94;1.112689394;SE
2026-03-01;Segovia;Hombre;60-69;2587;21.97214201;SE
2026-03-01;Segovia;Mujer;50-59;1091;8.776445982;SE
2026-03-01;Segovia;Mujer;60-69;2413;21.87273387;SE
2026-03-01;Segovia;Mujer;70-79;3350;46.4181793;SE
2026-03-01;Segovia;Hombre;13-19;51;0.89223233;SE
2026-03-01;Segovia;Hombre;50-59;868;6.729725539;SE
2026-03-01;Segovia;Hombre;70-79;3792;53.3483399;SE
2026-03-01;Segovia;Mujer;05-12;15;0.284522003;SE
2026-03-01;Segovia;Mujer;80-89;3422;61.83592338;SE
2026-03-01;Segovia;Hombre;0-4;1;0.037965072;SE
2026-03-01;Segovia;Hombre;30-39;159;1.766470392;SE
2026-03-01;Segovia;Hombre;40-49;356;3.105644247;SE
2026-03-01;Segovia;Hombre;80-89;2531;67.83704101;SE
2026-03-01;Segovia;Hombre;>89;877;78.16399287;SE
2026-03-01;Segovia;Mujer;0-4;2;0.081037277;SE
2026-03-01;Segovia;Mujer;13-19;40;0.73964497;SE
2026-03-01;Segovia;Mujer;20-29;180;2.342529932;SE
2026-03-01;Segovia;Mujer;30-39;290;3.521554341;SE
2026-03-01;Segovia;Mujer;40-49;536;4.821444634;SE
2026-03-01;Segovia;Mujer;>89;1847;75.82101806;SE
2026-03-01;Soria;Hombre;0-4;1;0.066711141;SO
2026-03-01;Soria;Hombre;13-19;8;0.254858235;SO
2026-03-01;Soria;Hombre;40-49;174;2.749683944;SO
2026-03-01;Soria;Hombre;60-69;1376;20.35201893;SO
2026-03-01;Soria;Mujer;60-69;1118;17.95983936;SO
2026-03-01;Soria;Mujer;>89;1318;74.50537027;SO
2026-03-01;Soria;Hombre;50-59;434;5.950095969;SO
2026-03-01;Soria;Hombre;70-79;2204;49.39489018;SO
2026-03-01;Soria;Hombre;80-89;1822;69.17236143;SO
2026-03-01;Soria;Hombre;>89;692;80.55878929;SO
2026-03-01;Soria;Mujer;0-4;0;0.0;SO
2026-03-01;Soria;Mujer;05-12;0;0.0;SO
2026-03-01;Soria;Mujer;13-19;11;0.38718761;SO
2026-03-01;Soria;Mujer;20-29;65;1.537369915;SO
2026-03-01;Soria;Mujer;40-49;220;3.670949441;SO
2026-03-01;Soria;Mujer;50-59;497;7.50641897;SO
2026-03-01;Soria;Mujer;70-79;1944;44.04168555;SO
2026-03-01;Soria;Hombre;05-12;1;0.03257329;SO
2026-03-01;Soria;Hombre;20-29;33;0.692259283;SO
2026-03-01;Soria;Hombre;30-39;71;1.412935323;SO
2026-03-01;Soria;Mujer;30-39;143;3.121589173;SO
2026-03-01;Soria;Mujer;80-89;2236;65.07566938;SO
2026-03-01;Valladolid;Hombre;0-4;11;0.131516021;VA
2026-03-01;Valladolid;Hombre;13-19;208;1.078223006;VA
2026-03-01;Valladolid;Hombre;20-29;357;1.407395727;VA
2026-03-01;Valladolid;Hombre;50-59;3205;7.577727864;VA
